Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber
genesis 5,axe,mango,Pikachu_Blue,Fox_Red,NA,NA,Pokemon Stadium,P2:Fox_Red,3
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
0,0,0,NA,NA,4,4,NA,NA,NA
1,0,0,NA,NA,4,4,NA,NA,NA
2,0,0,NA,NA,4,4,NA,NA,NA
3,0,0,NA,NA,4,4,NA,NA,NA
4,0,0,NA,NA,4,4,NA,NA,NA
5,0,0,NA,NA,4,4,NA,NA,NA
6,0,0,NA,NA,4,4,NA,NA,NA
7,0,0,NA,NA,4,4,NA,NA,NA
8,0,0,NA,NA,4,4,NA,NA,NA
9,0,0,NA,NA,4,4,NA,NA,NA
10,0,0,NA,NA,4,4,NA,NA,NA
11,0,0,NA,NA,4,4,NA,NA,NA
12,0,0,NA,NA,4,4,NA,NA,NA
13,0,0,NA,NA,4,4,NA,NA,NA
14,0,0,NA,NA,4,4,NA,NA,NA
15,0,0,NA,NA,4,4,NA,NA,NA
16,0,0,NA,NA,4,4,NA,NA,NA
17,0,0,NA,NA,4,4,NA,NA,NA
18,0,0,NA,NA,4,4,NA,NA,NA
19,0,0,NA,NA,4,4,NA,NA,NA
20,0,0,NA,NA,4,4,NA,NA,NA
21,0,0,NA,NA,4,4,NA,NA,NA
22,0,0,NA,NA,4,4,NA,NA,NA
23,0,0,NA,NA,4,4,NA,NA,NA
24,0,0,NA,NA,4,4,NA,NA,NA
25,0,0,NA,NA,4,4,NA,NA,NA
26,0,0,NA,NA,4,4,NA,NA,NA
27,0,0,NA,NA,4,4,NA,NA,NA
28,0,0,NA,NA,4,4,NA,NA,NA
29,0,0,NA,NA,4,4,NA,NA,NA
30,0,0,NA,NA,4,4,NA,NA,NA
31,0,0,NA,NA,4,4,NA,NA,NA
32,0,0,NA,NA,4,4,NA,NA,NA
33,0,0,NA,NA,4,4,NA,NA,NA
34,0,0,NA,NA,4,4,NA,NA,NA
35,0,0,NA,NA,4,4,NA,NA,NA
36,0,0,NA,NA,4,4,NA,NA,NA
37,0,0,NA,NA,4,4,NA,NA,NA
38,0,0,NA,NA,4,4,NA,NA,NA
39,0,0,NA,NA,4,4,NA,NA,NA
40,0,0,NA,NA,4,4,NA,NA,NA
41,0,0,NA,NA,4,4,NA,NA,NA
42,0,0,NA,NA,4,4,NA,NA,NA
43,0,0,NA,NA,4,4,NA,NA,NA
44,0,0,NA,NA,4,4,NA,NA,NA
45,0,0,NA,NA,4,4,NA,NA,NA
46,0,0,NA,NA,4,4,NA,NA,NA
47,0,0,NA,NA,4,4,NA,NA,NA
48,0,0,NA,NA,4,4,NA,NA,NA
49,0,0,NA,NA,4,4,NA,NA,NA
50,0,0,NA,NA,4,4,NA,NA,NA
51,0,0,NA,NA,4,4,NA,NA,NA
52,0,0,NA,NA,4,4,NA,NA,NA
53,0,0,NA,NA,4,4,NA,NA,NA
54,0,0,NA,NA,4,4,NA,NA,NA
55,0,0,NA,NA,4,4,NA,NA,NA
56,0,0,NA,NA,4,4,NA,NA,NA
57,0,0,NA,NA,4,4,NA,NA,NA
58,12,0,NA,NA,4,4,NA,NA,NA
59,12,0,NA,NA,4,4,NA,NA,NA
60,12,0,NA,NA,4,4,NA,NA,NA
61,12,0,NA,NA,4,4,NA,NA,NA
62,12,0,NA,NA,4,4,NA,NA,NA
63,12,0,NA,NA,4,4,NA,NA,NA
64,12,0,NA,NA,4,4,NA,NA,NA
65,12,0,NA,NA,4,4,NA,NA,NA
66,12,0,NA,NA,4,4,NA,NA,NA
67,12,0,NA,NA,4,4,NA,NA,NA
68,12,0,NA,NA,4,4,NA,NA,NA
69,12,0,NA,NA,4,4,NA,NA,NA
70,12,0,NA,NA,4,4,NA,NA,NA
71,12,0,NA,NA,4,4,NA,NA,NA
72,12,0,NA,NA,4,4,NA,NA,NA
73,12,0,NA,NA,4,4,NA,NA,NA
74,12,0,NA,NA,4,4,NA,NA,NA
75,12,0,NA,NA,4,4,NA,NA,NA
76,12,0,NA,NA,4,4,NA,NA,NA
77,12,0,NA,NA,4,4,NA,NA,NA
78,12,0,NA,NA,4,4,NA,NA,NA
79,12,0,NA,NA,4,4,NA,NA,NA
80,12,0,NA,NA,4,4,NA,NA,NA
81,12,0,NA,NA,4,4,NA,NA,NA
82,12,0,NA,NA,4,4,NA,NA,NA
83,12,0,NA,NA,4,4,NA,NA,NA
84,12,0,NA,NA,4,4,NA,NA,NA
85,12,0,NA,NA,4,4,NA,NA,NA
86,12,0,NA,NA,4,4,NA,NA,NA
87,12,0,NA,NA,4,4,NA,NA,NA
88,12,0,NA,NA,4,4,NA,NA,NA
89,12,0,NA,NA,4,4,NA,NA,NA
90,12,0,NA,NA,4,4,NA,NA,NA
91,12,0,NA,NA,4,4,NA,NA,NA
92,12,0,NA,NA,4,4,NA,NA,NA
93,12,0,NA,NA,4,4,NA,NA,NA
94,12,0,NA,NA,4,4,NA,NA,NA
95,12,0,NA,NA,4,4,NA,NA,NA
96,12,0,NA,NA,4,4,NA,NA,NA
97,12,0,NA,NA,4,4,NA,NA,NA
98,12,0,NA,NA,4,4,NA,NA,NA
99,12,0,NA,NA,4,4,NA,NA,NA
100,12,0,NA,NA,4,4,NA,NA,NA
101,12,0,NA,NA,4,4,NA,NA,NA
102,12,0,NA,NA,4,4,NA,NA,NA
103,12,0,NA,NA,4,4,NA,NA,NA
104,12,0,NA,NA,4,4,NA,NA,NA
105,12,0,NA,NA,4,4,NA,NA,NA
106,12,0,NA,NA,4,4,NA,NA,NA
107,12,0,NA,NA,4,4,NA,NA,NA
108,12,0,NA,NA,4,4,NA,NA,NA
109,12,0,NA,NA,4,4,NA,NA,NA
110,12,0,NA,NA,4,4,NA,NA,NA
111,12,0,NA,NA,4,4,NA,NA,NA
112,12,0,NA,NA,4,4,NA,NA,NA
113,12,0,NA,NA,4,4,NA,NA,NA
114,12,0,NA,NA,4,4,NA,NA,NA
115,12,0,NA,NA,4,4,NA,NA,NA
116,12,0,NA,NA,4,4,NA,NA,NA
117,12,0,NA,NA,4,4,NA,NA,NA
118,12,0,NA,NA,4,4,NA,NA,NA
119,12,0,NA,NA,4,4,NA,NA,NA
120,12,0,NA,NA,4,4,NA,NA,NA
121,12,0,NA,NA,4,4,NA,NA,NA
122,12,0,NA,NA,4,4,NA,NA,NA
123,12,0,NA,NA,4,4,NA,NA,NA
124,12,0,NA,NA,4,4,NA,NA,NA
125,12,0,NA,NA,4,4,NA,NA,NA
126,17,0,NA,NA,4,4,NA,NA,NA
127,17,0,NA,NA,4,4,NA,NA,NA
128,17,0,NA,NA,4,4,NA,NA,NA
129,17,0,NA,NA,4,4,NA,NA,NA
130,17,0,NA,NA,4,4,NA,NA,NA
131,17,0,NA,NA,4,4,NA,NA,NA
132,17,0,NA,NA,4,4,NA,NA,NA
133,17,0,NA,NA,4,4,NA,NA,NA
134,17,0,NA,NA,4,4,NA,NA,NA
135,17,0,NA,NA,4,4,NA,NA,NA
136,17,0,NA,NA,4,4,NA,NA,NA
137,17,0,NA,NA,4,4,NA,NA,NA
138,17,0,NA,NA,4,4,NA,NA,NA
139,17,0,NA,NA,4,4,NA,NA,NA
140,17,0,NA,NA,4,4,NA,NA,NA
141,17,0,NA,NA,4,4,NA,NA,NA
142,17,0,NA,NA,4,4,NA,NA,NA
143,17,0,NA,NA,4,4,NA,NA,NA
144,17,0,NA,NA,4,4,NA,NA,NA
145,17,0,NA,NA,4,4,NA,NA,NA
146,17,0,NA,NA,4,4,NA,NA,NA
147,17,0,NA,NA,4,4,NA,NA,NA
148,17,0,NA,NA,4,4,NA,NA,NA
149,21,0,NA,NA,4,4,NA,NA,NA
150,21,0,NA,NA,4,4,NA,NA,NA
151,21,0,NA,NA,4,4,NA,NA,NA
152,21,0,NA,NA,4,4,NA,NA,NA
153,21,0,NA,NA,4,4,NA,NA,NA
154,21,0,NA,NA,4,4,NA,NA,NA
155,21,0,NA,NA,4,4,NA,NA,NA
156,21,0,NA,NA,4,4,NA,NA,NA
157,21,0,NA,NA,4,4,NA,NA,NA
158,21,0,NA,NA,4,4,NA,NA,NA
159,21,0,NA,NA,4,4,NA,NA,NA
160,21,0,NA,NA,4,4,NA,NA,NA
161,21,0,NA,NA,4,4,NA,NA,NA
162,21,0,NA,NA,4,4,NA,NA,NA
163,21,0,NA,NA,4,4,NA,NA,NA
164,21,0,NA,NA,4,4,NA,NA,NA
165,21,0,NA,NA,4,4,NA,NA,NA
166,21,0,NA,NA,4,4,NA,NA,NA
167,21,0,NA,NA,4,4,NA,NA,NA
168,21,0,NA,NA,4,4,NA,NA,NA
169,38,0,NA,NA,4,4,NA,NA,NA
170,38,0,NA,NA,4,4,NA,NA,NA
171,38,0,NA,NA,4,4,NA,NA,NA
172,38,0,NA,NA,4,4,NA,NA,NA
173,38,0,NA,NA,4,4,NA,NA,NA
174,38,0,NA,NA,4,4,NA,NA,NA
175,38,0,NA,NA,4,4,NA,NA,NA
176,38,0,NA,NA,4,4,NA,NA,NA
177,38,0,NA,NA,4,4,NA,NA,NA
178,38,0,NA,NA,4,4,NA,NA,NA
179,38,0,NA,NA,4,4,NA,NA,NA
180,38,0,NA,NA,4,4,NA,NA,NA
181,38,0,NA,NA,4,4,NA,NA,NA
182,38,0,NA,NA,4,4,NA,NA,NA
183,38,0,NA,NA,4,4,NA,NA,NA
184,38,0,NA,NA,4,4,NA,NA,NA
185,38,0,NA,NA,4,4,NA,NA,NA
186,38,0,NA,NA,4,4,NA,NA,NA
187,38,0,NA,NA,4,4,NA,NA,NA
188,50,0,NA,NA,4,4,NA,NA,NA
189,50,0,NA,NA,4,4,NA,NA,NA
190,50,0,NA,NA,4,4,NA,NA,NA
191,50,0,NA,NA,4,4,NA,NA,NA
192,50,0,NA,NA,4,4,NA,NA,NA
193,50,0,NA,NA,4,4,NA,NA,NA
194,50,0,NA,NA,4,4,NA,NA,NA
195,50,0,NA,NA,4,4,NA,NA,NA
196,50,0,NA,NA,4,4,NA,NA,NA
197,50,0,NA,NA,4,4,NA,NA,NA
198,50,0,NA,NA,4,4,NA,NA,NA
199,50,0,NA,NA,4,4,NA,NA,NA
200,50,0,NA,NA,4,4,NA,NA,NA
201,50,0,NA,NA,4,4,NA,NA,NA
202,50,0,NA,NA,4,4,NA,NA,NA
203,50,0,NA,NA,4,4,NA,NA,NA
204,50,0,NA,NA,4,4,NA,NA,NA
205,50,0,NA,NA,4,4,NA,NA,NA
206,50,0,NA,NA,4,4,NA,NA,NA
207,50,0,NA,NA,4,4,NA,NA,NA
208,50,0,NA,NA,4,4,NA,NA,NA
209,50,0,NA,NA,4,4,NA,NA,NA
210,50,0,NA,NA,4,4,NA,NA,NA
211,50,0,NA,NA,4,4,NA,NA,NA
212,50,0,NA,NA,4,4,NA,NA,NA
213,50,0,NA,NA,4,4,NA,NA,NA
214,50,0,NA,NA,4,4,NA,NA,NA
215,50,0,NA,NA,4,4,NA,NA,NA
216,50,0,NA,NA,4,4,NA,NA,NA
217,50,0,NA,NA,4,4,NA,NA,NA
218,50,0,NA,NA,4,4,NA,NA,NA
219,50,0,NA,NA,4,4,NA,NA,NA
220,50,0,NA,NA,4,4,NA,NA,NA
221,50,0,NA,NA,4,4,NA,NA,NA
222,50,0,NA,NA,4,4,NA,NA,NA
223,50,0,NA,NA,4,4,NA,NA,NA
224,50,0,NA,NA,4,4,NA,NA,NA
225,50,0,NA,NA,4,4,NA,NA,NA
226,50,0,NA,NA,4,4,NA,NA,NA
227,50,0,NA,NA,4,4,NA,NA,NA
228,50,0,NA,NA,4,4,NA,NA,NA
229,50,0,NA,NA,4,4,NA,NA,NA
230,50,0,NA,NA,4,4,NA,NA,NA
231,50,0,NA,NA,4,4,NA,NA,NA
232,50,0,NA,NA,4,4,NA,NA,NA
233,50,0,NA,NA,4,4,NA,NA,NA
234,50,0,NA,NA,4,4,NA,NA,NA
235,50,0,NA,NA,4,4,NA,NA,NA
236,50,0,NA,NA,4,4,NA,NA,NA
237,50,0,NA,NA,4,4,NA,NA,NA
238,50,0,NA,NA,4,4,NA,NA,NA
239,58,0,NA,NA,4,4,NA,NA,NA
240,58,0,NA,NA,4,4,NA,NA,NA
241,58,0,NA,NA,4,4,NA,NA,NA
242,58,0,NA,NA,4,4,NA,NA,NA
243,58,0,NA,NA,4,4,NA,NA,NA
244,58,0,NA,NA,4,4,NA,NA,NA
245,58,0,NA,NA,4,4,NA,NA,NA
246,58,0,NA,NA,4,4,NA,NA,NA
247,58,0,NA,NA,4,4,NA,NA,NA
248,58,0,NA,NA,4,4,NA,NA,NA
249,58,0,NA,NA,4,4,NA,NA,NA
250,58,0,NA,NA,4,4,NA,NA,NA
251,58,0,NA,NA,4,4,NA,NA,NA
252,58,0,NA,NA,4,4,NA,NA,NA
253,58,0,NA,NA,4,4,NA,NA,NA
254,58,0,NA,NA,4,4,NA,NA,NA
255,58,0,NA,NA,4,4,NA,NA,NA
256,58,0,NA,NA,4,4,NA,NA,NA
257,58,0,NA,NA,4,4,NA,NA,NA
258,58,0,NA,NA,4,4,NA,NA,NA
259,58,0,NA,NA,4,4,NA,NA,NA
260,58,0,NA,NA,4,4,NA,NA,NA
261,58,0,NA,NA,4,4,NA,NA,NA
262,58,0,NA,NA,4,4,NA,NA,NA
263,58,0,NA,NA,4,4,NA,NA,NA
264,58,0,NA,NA,4,4,NA,NA,NA
265,58,0,NA,NA,4,4,NA,NA,NA
266,58,0,NA,NA,4,4,NA,NA,NA
267,58,0,NA,NA,4,4,NA,NA,NA
