Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,plup,hbox,NA,Fox_Green,NA,JigglyPuff_Green,Fountain of Dreams,P4:JigglyPuff_Green,1,WF
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
520,NA,3,NA,54,NA,4,NA,4,NA
521,NA,3,NA,54,NA,4,NA,4,NA
522,NA,3,NA,54,NA,4,NA,4,NA
523,NA,3,NA,54,NA,4,NA,4,NA
524,NA,3,NA,54,NA,4,NA,4,NA
525,NA,3,NA,54,NA,4,NA,4,NA
526,NA,3,NA,54,NA,4,NA,4,NA
527,NA,3,NA,54,NA,4,NA,4,NA
528,NA,3,NA,54,NA,4,NA,4,NA
529,NA,3,NA,54,NA,4,NA,4,NA
530,NA,3,NA,54,NA,4,NA,4,NA
531,NA,3,NA,54,NA,4,NA,4,NA
532,NA,3,NA,54,NA,4,NA,4,NA
533,NA,3,NA,54,NA,4,NA,4,NA
534,NA,3,NA,54,NA,4,NA,4,NA
535,NA,3,NA,54,NA,4,NA,4,NA
536,NA,3,NA,54,NA,4,NA,4,NA
537,NA,3,NA,54,NA,4,NA,4,NA
538,NA,3,NA,54,NA,4,NA,4,NA
539,NA,3,NA,54,NA,4,NA,4,NA
540,NA,3,NA,54,NA,4,NA,4,NA
541,NA,3,NA,54,NA,4,NA,4,NA
542,NA,3,NA,54,NA,4,NA,4,NA
543,NA,3,NA,54,NA,4,NA,4,NA
544,NA,3,NA,54,NA,4,NA,4,NA
545,NA,3,NA,54,NA,4,NA,4,NA
546,NA,3,NA,54,NA,4,NA,4,NA
547,NA,3,NA,54,NA,4,NA,4,NA
548,NA,3,NA,54,NA,4,NA,4,NA
549,NA,3,NA,54,NA,4,NA,4,NA
550,NA,3,NA,54,NA,4,NA,4,NA
551,NA,3,NA,54,NA,4,NA,4,NA
552,NA,3,NA,54,NA,4,NA,4,NA
553,NA,3,NA,54,NA,4,NA,4,NA
554,NA,3,NA,54,NA,4,NA,4,NA
555,NA,3,NA,54,NA,4,NA,4,NA
556,NA,3,NA,54,NA,4,NA,4,NA
557,NA,3,NA,54,NA,4,NA,4,NA
558,NA,3,NA,54,NA,4,NA,4,NA
559,NA,3,NA,54,NA,4,NA,4,NA
560,NA,3,NA,54,NA,4,NA,4,NA
561,NA,3,NA,54,NA,4,NA,4,NA
562,NA,3,NA,54,NA,4,NA,4,NA
563,NA,3,NA,54,NA,4,NA,4,NA
564,NA,3,NA,54,NA,4,NA,4,NA
565,NA,3,NA,54,NA,4,NA,4,NA
566,NA,3,NA,54,NA,4,NA,4,NA
567,NA,3,NA,54,NA,4,NA,4,NA
568,NA,3,NA,54,NA,4,NA,4,NA
569,NA,3,NA,54,NA,4,NA,4,NA
570,NA,3,NA,54,NA,4,NA,4,NA
571,NA,3,NA,54,NA,4,NA,4,NA
572,NA,3,NA,54,NA,4,NA,4,NA
573,NA,3,NA,54,NA,4,NA,4,NA
574,NA,3,NA,54,NA,4,NA,4,NA
575,NA,3,NA,54,NA,4,NA,4,NA
576,NA,3,NA,54,NA,4,NA,4,NA
577,NA,3,NA,54,NA,4,NA,4,NA
578,NA,3,NA,54,NA,4,NA,4,NA
579,NA,3,NA,54,NA,4,NA,4,NA
580,NA,3,NA,54,NA,4,NA,4,NA
581,NA,3,NA,54,NA,4,NA,4,NA
582,NA,3,NA,54,NA,4,NA,4,NA
583,NA,3,NA,54,NA,4,NA,4,NA
584,NA,3,NA,57,NA,4,NA,4,NA
585,NA,3,NA,57,NA,4,NA,4,NA
586,NA,3,NA,57,NA,4,NA,4,NA
587,NA,3,NA,57,NA,4,NA,4,NA
588,NA,3,NA,57,NA,4,NA,4,NA
589,NA,3,NA,57,NA,4,NA,4,NA
590,NA,3,NA,57,NA,4,NA,4,NA
591,NA,3,NA,57,NA,4,NA,4,NA
592,NA,3,NA,57,NA,4,NA,4,NA
593,NA,3,NA,57,NA,4,NA,4,NA
594,NA,3,NA,57,NA,4,NA,4,NA
595,NA,3,NA,57,NA,4,NA,4,NA
596,NA,3,NA,57,NA,4,NA,4,NA
597,NA,3,NA,57,NA,4,NA,4,NA
598,NA,3,NA,57,NA,4,NA,4,NA
599,NA,3,NA,57,NA,4,NA,4,NA
600,NA,3,NA,57,NA,4,NA,4,NA
601,NA,3,NA,57,NA,4,NA,4,NA
602,NA,3,NA,57,NA,4,NA,4,NA
603,NA,3,NA,57,NA,4,NA,4,NA
604,NA,3,NA,57,NA,4,NA,4,NA
605,NA,3,NA,57,NA,4,NA,4,NA
606,NA,3,NA,57,NA,4,NA,4,NA
607,NA,3,NA,57,NA,4,NA,4,NA
608,NA,3,NA,57,NA,4,NA,4,NA
609,NA,3,NA,57,NA,4,NA,4,NA
610,NA,3,NA,57,NA,4,NA,4,NA
611,NA,3,NA,57,NA,4,NA,4,NA
612,NA,3,NA,57,NA,4,NA,4,NA
613,NA,3,NA,57,NA,4,NA,4,NA
614,NA,3,NA,57,NA,4,NA,4,NA
615,NA,3,NA,57,NA,4,NA,4,NA
616,NA,3,NA,57,NA,4,NA,4,NA
617,NA,3,NA,57,NA,4,NA,4,NA
618,NA,3,NA,57,NA,4,NA,4,NA
619,NA,3,NA,57,NA,4,NA,4,NA
620,NA,3,NA,57,NA,4,NA,4,NA
621,NA,3,NA,57,NA,4,NA,4,NA
622,NA,3,NA,57,NA,4,NA,4,NA
623,NA,3,NA,57,NA,4,NA,4,NA
624,NA,3,NA,57,NA,4,NA,4,NA
625,NA,3,NA,57,NA,4,NA,4,NA
626,NA,3,NA,57,NA,4,NA,4,NA
627,NA,3,NA,57,NA,4,NA,4,NA
628,NA,3,NA,57,NA,4,NA,4,NA
629,NA,3,NA,57,NA,4,NA,4,NA
630,NA,3,NA,57,NA,4,NA,4,NA
631,NA,3,NA,57,NA,4,NA,4,NA
632,NA,3,NA,57,NA,4,NA,4,NA
633,NA,3,NA,57,NA,4,NA,4,NA
634,NA,3,NA,57,NA,4,NA,4,NA
635,NA,3,NA,57,NA,4,NA,4,NA
636,NA,3,NA,57,NA,4,NA,4,NA
637,NA,3,NA,57,NA,4,NA,4,NA
638,NA,3,NA,57,NA,4,NA,4,NA
639,NA,3,NA,57,NA,4,NA,4,NA
640,NA,3,NA,57,NA,4,NA,4,NA
641,NA,3,NA,57,NA,4,NA,4,NA
642,NA,3,NA,57,NA,4,NA,4,NA
643,NA,3,NA,57,NA,4,NA,4,NA
644,NA,3,NA,57,NA,4,NA,4,NA
645,NA,3,NA,57,NA,4,NA,4,NA
646,NA,3,NA,57,NA,4,NA,4,NA
647,NA,3,NA,57,NA,4,NA,4,NA
648,NA,3,NA,57,NA,4,NA,4,NA
649,NA,3,NA,57,NA,4,NA,4,NA
650,NA,3,NA,57,NA,4,NA,4,NA
651,NA,3,NA,57,NA,4,NA,4,NA
652,NA,3,NA,57,NA,4,NA,4,NA
653,NA,3,NA,57,NA,4,NA,4,NA
654,NA,3,NA,57,NA,4,NA,4,NA
655,NA,3,NA,57,NA,4,NA,4,NA
656,NA,3,NA,57,NA,4,NA,4,NA
657,NA,3,NA,57,NA,4,NA,4,NA
658,NA,3,NA,57,NA,4,NA,4,NA
659,NA,3,NA,57,NA,4,NA,4,NA
660,NA,3,NA,57,NA,4,NA,4,NA
661,NA,3,NA,57,NA,4,NA,4,NA
662,NA,3,NA,57,NA,4,NA,4,NA
663,NA,3,NA,57,NA,4,NA,4,NA
664,NA,3,NA,57,NA,4,NA,4,NA
665,NA,3,NA,57,NA,4,NA,4,NA
666,NA,3,NA,57,NA,4,NA,4,NA
667,NA,3,NA,57,NA,4,NA,4,NA
668,NA,3,NA,57,NA,4,NA,4,NA
669,NA,3,NA,57,NA,4,NA,4,NA
670,NA,3,NA,57,NA,4,NA,4,NA
671,NA,3,NA,57,NA,4,NA,4,NA
672,NA,3,NA,57,NA,4,NA,4,NA
673,NA,3,NA,57,NA,4,NA,4,NA
674,NA,3,NA,57,NA,4,NA,4,NA
675,NA,3,NA,57,NA,4,NA,4,NA
676,NA,3,NA,57,NA,4,NA,4,NA
677,NA,3,NA,57,NA,4,NA,4,NA
678,NA,3,NA,57,NA,4,NA,4,NA
679,NA,3,NA,57,NA,4,NA,4,NA
680,NA,3,NA,57,NA,4,NA,4,NA
681,NA,3,NA,57,NA,4,NA,4,NA
682,NA,3,NA,57,NA,4,NA,4,NA
683,NA,3,NA,57,NA,4,NA,4,NA
684,NA,3,NA,57,NA,4,NA,4,NA
685,NA,3,NA,57,NA,4,NA,4,NA
686,NA,3,NA,57,NA,4,NA,4,NA
687,NA,3,NA,57,NA,4,NA,4,NA
688,NA,3,NA,57,NA,4,NA,4,NA
689,NA,3,NA,57,NA,4,NA,4,NA
690,NA,3,NA,57,NA,4,NA,4,NA
691,NA,3,NA,57,NA,4,NA,4,NA
692,NA,12,NA,57,NA,4,NA,4,NA
693,NA,12,NA,57,NA,4,NA,4,NA
694,NA,12,NA,57,NA,4,NA,4,NA
695,NA,12,NA,57,NA,4,NA,4,NA
696,NA,12,NA,57,NA,4,NA,4,NA
697,NA,12,NA,57,NA,4,NA,4,NA
698,NA,12,NA,57,NA,4,NA,4,NA
699,NA,12,NA,57,NA,4,NA,4,NA
700,NA,12,NA,57,NA,4,NA,4,NA
701,NA,12,NA,57,NA,4,NA,4,NA
702,NA,12,NA,57,NA,4,NA,4,NA
703,NA,12,NA,57,NA,4,NA,4,NA
704,NA,12,NA,57,NA,4,NA,4,NA
705,NA,12,NA,57,NA,4,NA,4,NA
706,NA,12,NA,57,NA,4,NA,4,NA
707,NA,23,NA,57,NA,4,NA,4,NA
708,NA,23,NA,57,NA,4,NA,4,NA
709,NA,23,NA,57,NA,4,NA,4,NA
710,NA,23,NA,57,NA,4,NA,4,NA
711,NA,23,NA,57,NA,4,NA,4,NA
712,NA,23,NA,57,NA,4,NA,4,NA
713,NA,23,NA,57,NA,4,NA,4,NA
714,NA,23,NA,57,NA,4,NA,4,NA
715,NA,23,NA,57,NA,4,NA,4,NA
716,NA,23,NA,57,NA,4,NA,4,NA
717,NA,23,NA,57,NA,4,NA,4,NA
718,NA,23,NA,57,NA,4,NA,4,NA
719,NA,23,NA,57,NA,4,NA,4,NA
720,NA,23,NA,57,NA,4,NA,4,NA
721,NA,23,NA,57,NA,4,NA,4,NA
722,NA,23,NA,57,NA,4,NA,4,NA
723,NA,23,NA,57,NA,4,NA,4,NA
724,NA,23,NA,57,NA,4,NA,4,NA
725,NA,23,NA,57,NA,4,NA,4,NA
726,NA,23,NA,57,NA,4,NA,4,NA
727,NA,23,NA,57,NA,4,NA,4,NA
728,NA,23,NA,57,NA,4,NA,4,NA
729,NA,23,NA,57,NA,4,NA,4,NA
730,NA,23,NA,57,NA,4,NA,4,NA
731,NA,23,NA,57,NA,4,NA,4,NA
732,NA,51,NA,57,NA,4,NA,4,NA
733,NA,51,NA,57,NA,4,NA,4,NA
734,NA,51,NA,57,NA,4,NA,4,NA
735,NA,51,NA,57,NA,4,NA,4,NA
736,NA,51,NA,57,NA,4,NA,4,NA
737,NA,51,NA,57,NA,4,NA,4,NA
738,NA,51,NA,57,NA,4,NA,4,NA
739,NA,51,NA,57,NA,4,NA,4,NA
740,NA,51,NA,57,NA,4,NA,4,NA
741,NA,51,NA,57,NA,4,NA,4,NA
742,NA,51,NA,57,NA,4,NA,4,NA
743,NA,51,NA,57,NA,4,NA,4,NA
744,NA,51,NA,57,NA,4,NA,4,NA
745,NA,51,NA,57,NA,4,NA,4,NA
746,NA,51,NA,57,NA,4,NA,4,NA
747,NA,51,NA,57,NA,4,NA,4,NA
748,NA,51,NA,57,NA,4,NA,4,NA
749,NA,51,NA,57,NA,4,NA,4,NA
750,NA,-1,NA,57,NA,3,NA,4,NA
751,NA,-1,NA,57,NA,3,NA,4,NA
752,NA,-1,NA,57,NA,3,NA,4,NA
753,NA,-1,NA,57,NA,3,NA,4,NA
754,NA,-1,NA,57,NA,3,NA,4,NA
755,NA,-1,NA,57,NA,3,NA,4,NA
756,NA,-1,NA,57,NA,3,NA,4,NA
757,NA,-1,NA,57,NA,3,NA,4,NA
758,NA,-1,NA,57,NA,3,NA,4,NA
759,NA,-1,NA,57,NA,3,NA,4,NA
760,NA,-1,NA,57,NA,3,NA,4,NA
761,NA,-1,NA,57,NA,3,NA,4,NA
762,NA,-1,NA,57,NA,3,NA,4,NA
763,NA,-1,NA,57,NA,3,NA,4,NA
764,NA,-1,NA,57,NA,3,NA,4,NA
765,NA,-1,NA,57,NA,3,NA,4,NA
766,NA,-1,NA,57,NA,3,NA,4,NA
767,NA,-1,NA,57,NA,3,NA,4,NA
768,NA,-1,NA,57,NA,3,NA,4,NA
769,NA,-1,NA,57,NA,3,NA,4,NA
770,NA,-1,NA,57,NA,3,NA,4,NA
771,NA,-1,NA,57,NA,3,NA,4,NA
772,NA,-1,NA,57,NA,3,NA,4,NA
773,NA,-1,NA,57,NA,3,NA,4,NA
774,NA,-1,NA,57,NA,3,NA,4,NA
775,NA,-1,NA,57,NA,3,NA,4,NA
776,NA,-1,NA,57,NA,3,NA,4,NA
777,NA,-1,NA,57,NA,3,NA,4,NA
778,NA,-1,NA,57,NA,3,NA,4,NA
779,NA,-1,NA,57,NA,3,NA,4,NA
780,NA,-1,NA,57,NA,3,NA,4,NA
781,NA,-1,NA,57,NA,3,NA,4,NA
782,NA,-1,NA,57,NA,3,NA,4,NA
783,NA,-1,NA,57,NA,3,NA,4,NA
784,NA,-1,NA,57,NA,3,NA,4,NA
785,NA,-1,NA,57,NA,3,NA,4,NA
786,NA,0,NA,57,NA,3,NA,4,NA
787,NA,0,NA,57,NA,3,NA,4,NA
788,NA,0,NA,57,NA,3,NA,4,NA
789,NA,0,NA,57,NA,3,NA,4,NA
790,NA,0,NA,57,NA,3,NA,4,NA
791,NA,0,NA,57,NA,3,NA,4,NA
792,NA,0,NA,57,NA,3,NA,4,NA
793,NA,0,NA,57,NA,3,NA,4,NA
794,NA,0,NA,57,NA,3,NA,4,NA
795,NA,0,NA,57,NA,3,NA,4,NA
796,NA,0,NA,57,NA,3,NA,4,NA
797,NA,0,NA,57,NA,3,NA,4,NA
798,NA,0,NA,57,NA,3,NA,4,NA
799,NA,0,NA,57,NA,3,NA,4,NA
800,NA,0,NA,57,NA,3,NA,4,NA
801,NA,0,NA,57,NA,3,NA,4,NA
802,NA,0,NA,57,NA,3,NA,4,NA
803,NA,0,NA,57,NA,3,NA,4,NA
804,NA,0,NA,57,NA,3,NA,4,NA
805,NA,0,NA,57,NA,3,NA,4,NA
806,NA,0,NA,57,NA,3,NA,4,NA
807,NA,0,NA,57,NA,3,NA,4,NA
808,NA,0,NA,57,NA,3,NA,4,NA
809,NA,0,NA,57,NA,3,NA,4,NA
810,NA,0,NA,57,NA,3,NA,4,NA
811,NA,0,NA,57,NA,3,NA,4,NA
812,NA,0,NA,57,NA,3,NA,4,NA
813,NA,0,NA,57,NA,3,NA,4,NA
814,NA,0,NA,57,NA,3,NA,4,NA
815,NA,0,NA,57,NA,3,NA,4,NA
816,NA,0,NA,57,NA,3,NA,4,NA
817,NA,0,NA,57,NA,3,NA,4,NA
818,NA,0,NA,57,NA,3,NA,4,NA
819,NA,0,NA,57,NA,3,NA,4,NA
820,NA,0,NA,57,NA,3,NA,4,NA
821,NA,0,NA,57,NA,3,NA,4,NA
822,NA,0,NA,57,NA,3,NA,4,NA
823,NA,0,NA,57,NA,3,NA,4,NA
824,NA,0,NA,57,NA,3,NA,4,NA
825,NA,0,NA,57,NA,3,NA,4,NA
826,NA,0,NA,57,NA,3,NA,4,NA
827,NA,0,NA,57,NA,3,NA,4,NA
828,NA,0,NA,57,NA,3,NA,4,NA
829,NA,0,NA,57,NA,3,NA,4,NA
830,NA,0,NA,57,NA,3,NA,4,NA
831,NA,0,NA,57,NA,3,NA,4,NA
832,NA,0,NA,57,NA,3,NA,4,NA
833,NA,0,NA,57,NA,3,NA,4,NA
834,NA,0,NA,57,NA,3,NA,4,NA
835,NA,0,NA,57,NA,3,NA,4,NA
836,NA,0,NA,57,NA,3,NA,4,NA
837,NA,0,NA,57,NA,3,NA,4,NA
838,NA,0,NA,57,NA,3,NA,4,NA
839,NA,0,NA,57,NA,3,NA,4,NA
840,NA,0,NA,57,NA,3,NA,4,NA
841,NA,0,NA,57,NA,3,NA,4,NA
842,NA,0,NA,57,NA,3,NA,4,NA
843,NA,0,NA,57,NA,3,NA,4,NA
844,NA,0,NA,57,NA,3,NA,4,NA
845,NA,0,NA,57,NA,3,NA,4,NA
846,NA,0,NA,57,NA,3,NA,4,NA
847,NA,0,NA,57,NA,3,NA,4,NA
848,NA,0,NA,57,NA,3,NA,4,NA
849,NA,0,NA,57,NA,3,NA,4,NA
850,NA,0,NA,57,NA,3,NA,4,NA
851,NA,0,NA,57,NA,3,NA,4,NA
852,NA,0,NA,57,NA,3,NA,4,NA
853,NA,0,NA,57,NA,3,NA,4,NA
854,NA,0,NA,57,NA,3,NA,4,NA
855,NA,0,NA,78,NA,3,NA,4,NA
856,NA,0,NA,78,NA,3,NA,4,NA
857,NA,0,NA,78,NA,3,NA,4,NA
858,NA,0,NA,78,NA,3,NA,4,NA
859,NA,0,NA,78,NA,3,NA,4,NA
860,NA,0,NA,78,NA,3,NA,4,NA
861,NA,0,NA,78,NA,3,NA,4,NA
862,NA,0,NA,78,NA,3,NA,4,NA
863,NA,0,NA,78,NA,3,NA,4,NA
864,NA,0,NA,78,NA,3,NA,4,NA
865,NA,0,NA,78,NA,3,NA,4,NA
866,NA,0,NA,78,NA,3,NA,4,NA
867,NA,0,NA,78,NA,3,NA,4,NA
868,NA,0,NA,78,NA,3,NA,4,NA
869,NA,0,NA,78,NA,3,NA,4,NA
870,NA,0,NA,78,NA,3,NA,4,NA
871,NA,0,NA,78,NA,3,NA,4,NA
872,NA,0,NA,78,NA,3,NA,4,NA
873,NA,0,NA,78,NA,3,NA,4,NA
874,NA,0,NA,78,NA,3,NA,4,NA
875,NA,0,NA,78,NA,3,NA,4,NA
876,NA,0,NA,78,NA,3,NA,4,NA
877,NA,0,NA,78,NA,3,NA,4,NA
878,NA,0,NA,78,NA,3,NA,4,NA
879,NA,0,NA,78,NA,3,NA,4,NA
880,NA,0,NA,78,NA,3,NA,4,NA
881,NA,0,NA,78,NA,3,NA,4,NA
882,NA,0,NA,78,NA,3,NA,4,NA
883,NA,0,NA,78,NA,3,NA,4,NA
884,NA,0,NA,78,NA,3,NA,4,NA
885,NA,0,NA,78,NA,3,NA,4,NA
886,NA,0,NA,78,NA,3,NA,4,NA
887,NA,0,NA,78,NA,3,NA,4,NA
888,NA,0,NA,78,NA,3,NA,4,NA
889,NA,0,NA,78,NA,3,NA,4,NA
890,NA,0,NA,78,NA,3,NA,4,NA
891,NA,0,NA,78,NA,3,NA,4,NA
892,NA,0,NA,78,NA,3,NA,4,NA
893,NA,0,NA,78,NA,3,NA,4,NA
894,NA,0,NA,78,NA,3,NA,4,NA
895,NA,0,NA,78,NA,3,NA,4,NA
896,NA,0,NA,78,NA,3,NA,4,NA
897,NA,0,NA,78,NA,3,NA,4,NA
898,NA,0,NA,78,NA,3,NA,4,NA
899,NA,0,NA,78,NA,3,NA,4,NA
900,NA,0,NA,78,NA,3,NA,4,NA
901,NA,0,NA,78,NA,3,NA,4,NA
902,NA,0,NA,78,NA,3,NA,4,NA
903,NA,0,NA,78,NA,3,NA,4,NA
904,NA,0,NA,78,NA,3,NA,4,NA
905,NA,0,NA,78,NA,3,NA,4,NA
906,NA,0,NA,78,NA,3,NA,4,NA
907,NA,0,NA,78,NA,3,NA,4,NA
908,NA,0,NA,78,NA,3,NA,4,NA
909,NA,0,NA,78,NA,3,NA,4,NA
910,NA,0,NA,78,NA,3,NA,4,NA
911,NA,0,NA,78,NA,3,NA,4,NA
912,NA,0,NA,78,NA,3,NA,4,NA
913,NA,0,NA,78,NA,3,NA,4,NA
914,NA,0,NA,78,NA,3,NA,4,NA
915,NA,0,NA,78,NA,3,NA,4,NA
916,NA,0,NA,78,NA,3,NA,4,NA
917,NA,0,NA,78,NA,3,NA,4,NA
918,NA,0,NA,78,NA,3,NA,4,NA
919,NA,0,NA,78,NA,3,NA,4,NA
920,NA,0,NA,78,NA,3,NA,4,NA
921,NA,0,NA,78,NA,3,NA,4,NA
922,NA,0,NA,78,NA,3,NA,4,NA
923,NA,0,NA,78,NA,3,NA,4,NA
924,NA,0,NA,78,NA,3,NA,4,NA
925,NA,0,NA,78,NA,3,NA,4,NA
926,NA,0,NA,78,NA,3,NA,4,NA
927,NA,0,NA,78,NA,3,NA,4,NA
928,NA,0,NA,78,NA,3,NA,4,NA
929,NA,0,NA,78,NA,3,NA,4,NA
930,NA,0,NA,78,NA,3,NA,4,NA
931,NA,0,NA,78,NA,3,NA,4,NA
932,NA,0,NA,78,NA,3,NA,4,NA
933,NA,0,NA,78,NA,3,NA,4,NA
934,NA,0,NA,78,NA,3,NA,4,NA
935,NA,0,NA,78,NA,3,NA,4,NA
936,NA,0,NA,78,NA,3,NA,4,NA
937,NA,0,NA,78,NA,3,NA,4,NA
938,NA,0,NA,78,NA,3,NA,4,NA
939,NA,0,NA,78,NA,3,NA,4,NA
940,NA,0,NA,78,NA,3,NA,4,NA
941,NA,0,NA,78,NA,3,NA,4,NA
942,NA,0,NA,78,NA,3,NA,4,NA
943,NA,0,NA,78,NA,3,NA,4,NA
944,NA,0,NA,78,NA,3,NA,4,NA
945,NA,0,NA,78,NA,3,NA,4,NA
946,NA,0,NA,78,NA,3,NA,4,NA
947,NA,0,NA,78,NA,3,NA,4,NA
948,NA,0,NA,78,NA,3,NA,4,NA
949,NA,0,NA,78,NA,3,NA,4,NA
950,NA,0,NA,-1,NA,3,NA,3,NA
951,NA,0,NA,-1,NA,3,NA,3,NA
952,NA,0,NA,-1,NA,3,NA,3,NA
953,NA,0,NA,-1,NA,3,NA,3,NA
954,NA,0,NA,-1,NA,3,NA,3,NA
955,NA,0,NA,-1,NA,3,NA,3,NA
956,NA,0,NA,-1,NA,3,NA,3,NA
957,NA,0,NA,-1,NA,3,NA,3,NA
958,NA,0,NA,-1,NA,3,NA,3,NA
959,NA,0,NA,-1,NA,3,NA,3,NA
960,NA,0,NA,-1,NA,3,NA,3,NA
961,NA,0,NA,-1,NA,3,NA,3,NA
962,NA,0,NA,-1,NA,3,NA,3,NA
963,NA,0,NA,-1,NA,3,NA,3,NA
964,NA,0,NA,-1,NA,3,NA,3,NA
965,NA,0,NA,-1,NA,3,NA,3,NA
966,NA,0,NA,-1,NA,3,NA,3,NA
967,NA,0,NA,-1,NA,3,NA,3,NA
968,NA,0,NA,-1,NA,3,NA,3,NA
969,NA,0,NA,-1,NA,3,NA,3,NA
970,NA,0,NA,-1,NA,3,NA,3,NA
971,NA,0,NA,-1,NA,3,NA,3,NA
972,NA,0,NA,-1,NA,3,NA,3,NA
973,NA,0,NA,-1,NA,3,NA,3,NA
974,NA,0,NA,-1,NA,3,NA,3,NA
975,NA,0,NA,-1,NA,3,NA,3,NA
976,NA,0,NA,-1,NA,3,NA,3,NA
977,NA,0,NA,-1,NA,3,NA,3,NA
978,NA,0,NA,-1,NA,3,NA,3,NA
979,NA,0,NA,0,NA,3,NA,3,NA
980,NA,0,NA,0,NA,3,NA,3,NA
981,NA,0,NA,0,NA,3,NA,3,NA
982,NA,0,NA,0,NA,3,NA,3,NA
983,NA,0,NA,0,NA,3,NA,3,NA
984,NA,0,NA,0,NA,3,NA,3,NA
985,NA,0,NA,0,NA,3,NA,3,NA
986,NA,0,NA,0,NA,3,NA,3,NA
987,NA,0,NA,0,NA,3,NA,3,NA
988,NA,0,NA,0,NA,3,NA,3,NA
989,NA,0,NA,0,NA,3,NA,3,NA
990,NA,0,NA,0,NA,3,NA,3,NA
991,NA,0,NA,0,NA,3,NA,3,NA
992,NA,0,NA,0,NA,3,NA,3,NA
993,NA,0,NA,0,NA,3,NA,3,NA
994,NA,0,NA,0,NA,3,NA,3,NA
995,NA,0,NA,0,NA,3,NA,3,NA
996,NA,0,NA,0,NA,3,NA,3,NA
997,NA,0,NA,0,NA,3,NA,3,NA
998,NA,0,NA,0,NA,3,NA,3,NA
999,NA,0,NA,0,NA,3,NA,3,NA
1000,NA,0,NA,0,NA,3,NA,3,NA
1001,NA,0,NA,0,NA,3,NA,3,NA
1002,NA,0,NA,0,NA,3,NA,3,NA
1003,NA,0,NA,0,NA,3,NA,3,NA
1004,NA,0,NA,0,NA,3,NA,3,NA
1005,NA,0,NA,0,NA,3,NA,3,NA
1006,NA,0,NA,0,NA,3,NA,3,NA
1007,NA,0,NA,0,NA,3,NA,3,NA
1008,NA,0,NA,0,NA,3,NA,3,NA
1009,NA,0,NA,0,NA,3,NA,3,NA
1010,NA,0,NA,0,NA,3,NA,3,NA
1011,NA,0,NA,0,NA,3,NA,3,NA
1012,NA,0,NA,0,NA,3,NA,3,NA
1013,NA,0,NA,0,NA,3,NA,3,NA
1014,NA,0,NA,0,NA,3,NA,3,NA
1015,NA,0,NA,0,NA,3,NA,3,NA
1016,NA,0,NA,0,NA,3,NA,3,NA
1017,NA,0,NA,0,NA,3,NA,3,NA
1018,NA,0,NA,0,NA,3,NA,3,NA
1019,NA,0,NA,0,NA,3,NA,3,NA
1020,NA,0,NA,0,NA,3,NA,3,NA
1021,NA,0,NA,0,NA,3,NA,3,NA
1022,NA,0,NA,0,NA,3,NA,3,NA
1023,NA,0,NA,0,NA,3,NA,3,NA
1024,NA,0,NA,0,NA,3,NA,3,NA
1025,NA,0,NA,0,NA,3,NA,3,NA
1026,NA,0,NA,0,NA,3,NA,3,NA
1027,NA,0,NA,0,NA,3,NA,3,NA
1028,NA,0,NA,0,NA,3,NA,3,NA
1029,NA,0,NA,0,NA,3,NA,3,NA
1030,NA,0,NA,0,NA,3,NA,3,NA
1031,NA,0,NA,0,NA,3,NA,3,NA
1032,NA,0,NA,0,NA,3,NA,3,NA
1033,NA,0,NA,0,NA,3,NA,3,NA
1034,NA,0,NA,0,NA,3,NA,3,NA
1035,NA,0,NA,0,NA,3,NA,3,NA
1036,NA,0,NA,0,NA,3,NA,3,NA
1037,NA,0,NA,0,NA,3,NA,3,NA
1038,NA,0,NA,0,NA,3,NA,3,NA
1039,NA,0,NA,0,NA,3,NA,3,NA
1040,NA,0,NA,0,NA,3,NA,3,NA
1041,NA,0,NA,0,NA,3,NA,3,NA
1042,NA,0,NA,0,NA,3,NA,3,NA
1043,NA,0,NA,0,NA,3,NA,3,NA
1044,NA,0,NA,0,NA,3,NA,3,NA
1045,NA,0,NA,0,NA,3,NA,3,NA
1046,NA,0,NA,0,NA,3,NA,3,NA
1047,NA,0,NA,0,NA,3,NA,3,NA
1048,NA,0,NA,0,NA,3,NA,3,NA
1049,NA,0,NA,0,NA,3,NA,3,NA
1050,NA,0,NA,0,NA,3,NA,3,NA
1051,NA,0,NA,0,NA,3,NA,3,NA
1052,NA,0,NA,0,NA,3,NA,3,NA
1053,NA,0,NA,0,NA,3,NA,3,NA
1054,NA,0,NA,0,NA,3,NA,3,NA
1055,NA,0,NA,0,NA,3,NA,3,NA
1056,NA,0,NA,0,NA,3,NA,3,NA
1057,NA,0,NA,0,NA,3,NA,3,NA
1058,NA,0,NA,0,NA,3,NA,3,NA
1059,NA,0,NA,0,NA,3,NA,3,NA
1060,NA,0,NA,0,NA,3,NA,3,NA
1061,NA,0,NA,0,NA,3,NA,3,NA
1062,NA,0,NA,0,NA,3,NA,3,NA
1063,NA,0,NA,0,NA,3,NA,3,NA
1064,NA,0,NA,0,NA,3,NA,3,NA
1065,NA,0,NA,0,NA,3,NA,3,NA
